Stone (2010 film),Movie,2010,"Young mother Madylyn Mabry puts her daughter to bed while her husband Jack watches golf on television. After the child is asleep, she goes downstairs and announces shes leaving him. He runs upstairs to the bedroom and holds their daughter out the window, threatening to drop her if Madylyn leaves.Years later, Jack and Madylyn Mabry return home from church for a quiet afternoon. He watches TV and drinks in an identical pose. Late that night a call wakes them. Jack picks up the phone and hears a womans voice. Jack reports to work at a prison, where he is a parole officer. He is called into the wardens office. His upcoming retirement is brought up. Jack requests that he keep all of his inmates until he leaves, in order to see them through until review.Jack has a new case in his office, named Gerald Creeson. The inmate insists that he likes to be called Stone. Stone asks Jack if he can help him get out early. They attempt to talk about each others wives. Jack explains that he does not want to discuss his wife, and that they are there to talk about his case. Stone later phones his wife, Lucetta, from prison.Stone and Jack hold several more meetings. Stone tells him he deserves to be free. That night Lucetta leaves a message on Jack and Madylyns answering machine. She shows up at the prison the next day to meet Jack. Lucetta phones Jack again and they meet for lunch. They end up at Lucettas home. After a few drinks, he sleeps with Lucetta. At prison, two guards arrive to escort Stone to the infirmary. While waiting for someone to see him, he witnesses another inmate being brutally murdered.Jack soon goes to see Lucetta several more times for sex. Jack tells her no-one can know about their relationship. One day, he tells Stone that he sent the report recommending early release. The next morning, Jack asks the warden for Stones report. The warden informs him Stones parole hearing is in an hour and no changes can be made. Jack does not stay for the hearing.Stone is informed that he will be released. Stone tells Jack that he knows about the relationship between him and Lucetta. That night, Jack goes home with paranoia and is awoken by a fire in his home. Later, Madylyn, her daughter and her granddaughter look through photo albums. Jack is now retired trying to determine his future."
Case 39,Movie,2010,"Emily Jenkins (Renée Zellweger) is a social worker living in Oregon who is assigned to investigate the family of Lillith Sullivan (Jodelle Ferland), a troubled ten-year-old whose school grades have declined due to an emotional rift with her parents, Edward and Margaret Sullivan (Callum Keith Rennie and Kerry OMalley). Emily suspects that the parents have been abusing Lillith for her lack of obedience and begins to investigate the family further, questioning Lillith about her parents and planning a visit at the familys home. When Lillith is interviewed by Emilys boss and is too intimidated to answer his questions honestly, Emily visits Lillith at her school and gives the girl her home phone number, telling her to call if she is being hurt or needs help.Her suspicion is later confirmed when Lillith calls Emily in the middle of the night, informing her that her parents are coming to kill her. With the help of Detective Mike Barron (Ian McShane), Emily intercepts and captures Edward and Margaret before they can incinerate Lillith by trapping her in their home oven and baking her alive.Lillith is originally going to be sent to the childrens home, but she begs Emily to look after her instead, and with the agreement of the board, Emily is assigned to take care of Lillith until a suitable foster family comes along. Two weeks after Lillith moves in with Emily, a boy named Diego (Alexander Conti), another one of Emilys cases, brutally murders his parents in the middle of the night, and Detective Barron informs Emily that somebody phoned Diego the night before the crime, and that the call originated from her home.As she is suspected of involvement in the incident, Lillith undergoes a psychiatric evaluation by Emilys best friend, Douglas J. Ames (Bradley Cooper). However, during the session, Lillith asks Douglas what his fears are and begins to subtly threaten him by turning the questions around and beginning to evaluate him. Douglas conveys his discomfort to Emily and says that he will call a specialist in the morning to help with Lilliths evaluation. During the night Douglas receives a strange phone call at his home. A mass of hornets, which Douglas had previously told Lillith that he was afraid of, begin to fly out of his body, and he grows hysterical and kills himself.After speaking to Diego and attending Douglas funeral Emily becomes more suspicious of Lillith than her parents, and visits the asylum where Edward and Margaret are being kept under custody for their attempted murder of Lillith. Margaret is hysterical and unable to see visitors but Edward reveals to her that Lillith is far from human and is actually a Succubus-like demon who feeds on emotion, and is capable of causing deadly hallucinations based on her victims fears. Their attempt to kill her had been an attempt to save themselves and others, and that she is now feeding off of Emilys kindness and goodness and that Lillith will bleed her dry before moving on to her next victim.Edward also informs Emily that the only way to kill Lillith is to get her to sleep, which she rarely does. Shortly after Emily leaves the asylum Margaret hallucinates that she is on fire and Edward is stabbed in the eye after attacking a fellow inmate who spoke to him in the voice of Lillith. After Detective Barron receives a strange phone call in his home from Lillith he arms himself to help Emily. However, as he is on his way to Emily, Lillith makes him hallucinate that he is being attacked by dogs and he fatally shoots himself in the head with his shotgun.After realizing that her closest colleagues have been eliminated and that the rest of her cases will be next, Emily serves Lillith tea spiked with a sedative and waits for her to fall asleep. While Lillith is asleep, Emily douses her home in gasoline and sets it ablaze, hoping to kill Lillith. However, Lillith, upon discovering Emilys plot, escapes unharmed.A police officer offers to escort Emily and Lillith to a temporary place to sleep but as Emily is following the police cars, she suddenly takes a different route. She drives recklessly and at a high speed to scare Lillith but the girl forces Emily to relive her childhood memory of her mother driving fast in a rainstorm and a truck overturning in their path. Emily fights the memory, telling herself that it is not real and the image fades, leaving Lillith herself confused that her illusions no longer scare Emily.Emily crashes through a gate and drives the car off a pier into a lake. As the car sinks, Emily struggles to lock Lillith (now in full demon form) in the trunk by folding the rear seats back against her and drowning her. Emily exits the car and swims away but Lillith grabs her leg through a hole in the cars tail light section. Eventually Emily breaks free and Lillith lets go as the car continues to sink. Emily climbs back ashore and watches the water to assure she is really gone. The film ends with Emily smiling, relieved to finally be rid of Lillith."
Repeaters,Movie,2010,"Kyle, Sonia, and Michael are inmates at a rehabilitation facility. Bob, the administrator, tasks them with apologizing to those they have hurt with their addiction. When Kyle attempts to apologize to his teenage sister Charlotte, she angrily blows him off, and the principal kicks him off school grounds. Sonia goes to the hospital where her dying father is a patient, but she is unable to bring herself to face him. Michael visits his father in jail, but the conversation is cut short by his fathers abusive threats. When Bob asks them to discuss their day in group therapy, they refuse, and Michael storms off. While discussing the pointlessness of Bobs therapy, Sonia learns that her father has died. As the trio tries to deal with their emotional pain, a storm rolls in, and each of them is shocked and knocked unconscious.When they wake up in the morning, they find that it is the same day, and all the same events repeat. Kyle, Sonia, and Michael stumble through the day and repeat their actions in a daze. When they discuss the situation, Michael is intrigued by the consequence-free possibilities open to them, but Kyle convinces them to act on a news report that he recalls. They go to a dam but are too late to stop a jumper. Michael suggests that they take advantage of the situation, and they commit petty crimes that result in a stay in jail. Eventually, as the day repeats endlessly, they embark on a drug bender and crime spree, robbing a store and culminating in the violent kidnapping of Tiko, a drug dealer who has been selling to Charlotte and her friend Michelle. On another loop, Michael forces Kyle to slice Tiko’s throat. At the dam, Michael carelessly risks his life walking on top of the railing and dares Sonia to do the same. When she slips, Michael merely laughs and refuses to try to help Kyle save her. Sonia falls to her death, then wakes up with a gasp on the next repeat. Sonia claims to remember nothing of her death, and the trio become emboldened by their apparent immortality.On one repeat, Kyle and Sonia save the jumper at the dam, then discover that Michael has raped Michelle. When Kyle and Sonia confront Michael, Michael accuses them of hypocrisy and says that all their bad actions are excusable because everything gets reset. Michaels behavior becomes more violent and antisocial as the days repeat. Shaken by Michaels behavior, Kyle ambushes him in the morning and ties him to a chair. Kyle and Sonia fall in love and work toward redemption, but Michael laughs at Kyle; he claims that Sonias story of childhood sexual abuse is just an act, quoting a story he says she uses to seduce men.Kyle and Sonia form a deeper relationship during the loops and make peace with their families. This causes the time loop to abruptly end, but they do not realize it until the next day in the middle of a violent rampage by Michael that ends with the senseless murders of two people. Freaked out, Michael takes Charlotte hostage, but he commits suicide after Kyle attempts to reason with him. Michael is surprised to wake up again, stuck in his own time loop, unsure if he can arrange peace with his own family to break the loop."
Biutiful,Movie,2010,"Uxbal lives in a shabby apartment in Barcelona with his two young children, Ana and Mateo. He is separated from their mother Marambra, who is a woman suffering from alcoholism and bipolar disorder and works as a prostitute. Having grown up an orphan, Uxbal has no family other than his wealthier brother Tito, who works in the construction business (and sometimes solicits the services of Marambra). Uxbal earns a living by procuring work for illegal immigrants, a group of Chinese who make forged designer goods which a group of African street vendors then sell. He is a psychic medium to the dead and is sometimes paid for passing on messages from the recently deceased at wakes and funerals. When he is diagnosed with terminal prostate cancer leaving him with only a few months to live, his world progressively falls apart.Uxbal initially begins chemotherapy, but he later ends the treatment at the advice of his friend and alternative healer Bea. She also gives him two black stones which she asks him to give his children before he dies. The group of Africans are brutally arrested by the police, despite Uxbals regular payment of bribes, because they also deal in drugs. When one of them is deported back to Senegal, Uxbal offers his wife Ige and baby son a room in his apartment. Meanwhile, an attempt at reconciliation with Marambra fails when Uxbal realizes she cannot be trusted to look after their children. As the Chinese are out of work, Tito brokers a deal to get them employed at a construction site. However, almost all of them die in the night from carbon monoxide poisoning, as the cheap gas heaters Uxbal bought in an effort to help were not safe. An attempt by a human trafficker to dump the bodies into the sea fails when they are washed up on the shore shortly after, causing a media sensation.As Uxbals health continues to deteriorate, he is plagued with guilt that he is responsible for the expulsion of the Senegalese and the death of the Chinese. With his death drawing nearer, he realizes that there will be nobody to take care of Ana and Mateo once he is gone. He entrusts the remainder of his savings to Ige, asking her to stay with the children after his death. She accepts his request but later decides to use the money to return to Africa. At the apartment, Uxbal sees Iges silhouette behind the bathroom door and hears her voice saying she has returned. Uxbal lies down next to Ana and, after having passed on to her a diamond ring which his father had once given to his mother, he dies. In a snowy winter landscape he is reunited with his father, who had died before Uxbals birth shortly after having fled Francoist Spain for Mexico.The ending of this film has led to a great deal of speculation; we know that Uxbal often has visions, and is on powerful drugs due to his chemotherapy. As Iges return is only shown in silhouette, many have theorized that she is simply a hallucination, and did in fact leave for Senegal with the remainder of Uxbals savings. However, the director subsequently clarified in a question and answer session following a screening of the film that Ige does, in fact, return and that he hadnt mean for it to come off as ambiguous, and to have her not return would have been much too hopeless and nihilistic."
Solitary Man (film),Movie,2010,"The film opens with 54-year-old Ben Kalmen (Michael Douglas), a very successful car dealer in the New York area, at his annual medical check-up; his doctor tells him he needs a CAT scan to get a better look at his heart, due to an ""irregularity"" in his EKG.About six years later, Bens fortunes have drastically changed. He is taking oral medications but never got the prescribed heart tests, and his lost sense of ""immortality"" has sent him on a self-destructive binge: habitual lying, illicit sexual affairs, divorce, and bad business decisions that nearly put him in prison. Ben is broke, borrowing money from his daughter Susan (Jenna Fischer), still unwilling to accept his age, ignoring his heart problem, and has a serial sexual appetite.Ben, who cheated often on his wife Nancy Kalmen (Susan Sarandon), accompanies Allyson (Imogen Poots), the 18-year-old daughter of his girlfriend, Jordan Karsch (Mary-Louise Parker), to her college interview at a Boston college campus where Ben is an alumnus, having been a prominent donor during his more prosperous days. On campus, Ben meets an impressionable student named Daniel (Jesse Eisenberg) who appreciates his wisdom and advice. Later that night, Ben and Allyson sleep together.Back in New York, Ben expresses a desire to continue the relationship, which Allyson dismisses as a one time experiment with an older man, in her words, crossing ""the Daddy"" fantasy off her ""list"". Frustrated with Ben and her own mother, Allyson dismissively tells her mother about the sexual encounter. Jordan is incensed and breaks off contact with Ben. She then withdraws the support Ben needs to open a new auto dealership. While discussing his overdue rent with his building manager (Lenny Venito), Susan appears and tells him he is no longer welcome in her familys life, citing the affair with Allyson and his unreliability as a grandfather of her son.Facing eviction, Ben asks his college friend Jimmy Marino (Danny DeVito) to give him a job at his campus diner. Allyson, now a student, discovers Ben working near her. Ben receives a call from Jordan demanding he leave town immediately, threatening to resort to physical force via Allysons fathers connections. At a college party cruising, Ben recognizes a customer from the diner, then makes a sexual advance toward Daniels new girlfriend, Maureen (Olivia Thirlby). Shortly after the girl rebuffs him, he is severely beaten by an ex-police officer (Arthur J. Nascarella) sent by Jordan.After discussing his view of life with Jimmy, Ben collapses and wakes up in a hospital with Susan at his bedside. Ben then leaves the hospital against medical advice. He apologizes to Daniel and discovers Nancy on the bench where they met. Nancy has learned of Bens medical condition and appears to struggle with the fact that his illness has caused his self-destructive behavior. Ben tells Nancy that aging and the prospect of dying caused him to feel ""invisible"", so he decided to plunge into life with full gusto. She tells him thats no excuse, but understands and offers him a ride back to the city. The film ends with Nancy waiting in the car for his decision and a young woman walking by Ben, still sitting on the bench, in the opposite direction. Ben looks one way at Nancy, then the other way at the woman. The film ends with Ben standing and looking into the camera."
It's a Wonderful Afterlife,Movie,2010,"Mrs Sethi (Shabana Azmi) is a widow living in Southall who wants to marry off her only daughter, for she is alone and unhappy. Her daughter, Roopi, (Goldy Notay) is a little plump and opinionated. Mrs Sethi finds that all her matchmaking efforts are rudely rejected. She avenges this behaviour toward her daughter by murdering the failed dates using her culinary skills. A police hunt begins for a serial murderer using a killer curry.Mrs Sethi does not feel guilty until the spirits of her victims come back to haunt her. They are unable to reincarnate until their murderer dies. Mrs Sethi must kill herself to free the spirits, but vows to get her daughter married first.The spirits realise that helping Roopi find a suitable husband before the police catch Mrs Sethi is in their best interests, and everyone begins to work together. Meanwhile, Roopi catches the eye of the young Sergeant investigating the case."
Piranha 3D,Movie,2010,"Fisherman Matt Boyd is fishing in Lake Victoria, Arizona when a small earthquake hits, splitting the lake floor and causing a whirlpool. Boyd falls in and is eaten by a school of prehistoric piranhas that emerge from the chasm.As spring break begins, Jake Forester reunites with his old crush Kelly and meets her arrogant boyfriend, Todd Dupree. Jake meets Derrick Jones, a sleazy pornographer as well as Danni, one of his actresses. Derrick convinces Jake to show him good spots on the lake for filming a pornographic movie. Jakes mother, Sheriff Julie Forester, searches for the missing Matt Boyd with Deputy Fallon. They find his mutilated body and contemplate closing the lake. However, this decision is made difficult with thousands of partying college students on spring break, which is important for bringing revenue to the small town. The next morning, a lone cliff diver is attacked and devoured by the piranhas.Jakes siblings Zane and Laura take a canoe to go fishing on a small sandbar island and become stranded in the middle of the lake due to Zane neglecting to properly secure the canoe. Jake runs into Kelly, who accepted Derricks invitation on board his boat, and meets Derricks other actress Crystal and his cameraman Andrew.Julie takes a team of seismologist divers: Novak, Sam, and Paula to the fissure. Novak speculates that the rift leads to a buried prehistoric lake. Paula and Sam scuba dive to the bottom and discover a big cavern filled with large piranha egg stocks. Both are eaten by the piranhas before they can alert the others. Novak and Julie find Paulas corpse and pull it onto the boat, capturing a lone piranha, which they take to Carl Goodman, a retired marine biologist. He explains that this piranha is a super aggressive prehistoric species known as Pygocentrus nattereri, or the Original Piranha, long believed to have been extinct for over 2 million years and theorizes that the piranhas must have survived through cannibalism. The species is able to vigorously devour its prey in seconds.Julie, Novak, Fallon and Deputy Taylor Roberts try to evacuate the lake but their warnings are ignored until the piranhas begin to attack the tourists, turning the party into a bloodbath. Novak boards a jet-ski with a shotgun to help while the rest of the team try to save the others. Almost everyone in the lake is either brutally wounded or killed by the piranhas, including Todd, who attempts to escape but his boats motor is snagged by a random party-goer and his boat quickly mobbed and capsized.Meanwhile, Jake spots Laura and Zane on the island and forces Derrick to rescue them. Derrick crashes the boat, flooding the lower deck and causing the boat to begin sinking. Kelly is trapped in the kitchen while Derrick, Crystal and Andrew fall overboard. Andrew escapes to the shore alive while the piranhas feast on Crystal. Danni manages to get a partially-eaten Derrick back on board, where he eventually dies.Deputy Fallon makes a last stand, taking a boat motor and using its propeller as a makeshift chainsaw to shred many piranhas, with the cost of his legs. Julie and Novak reach Jake on a speedboat and attach a rope to his boat. Julie, Danni, Laura and Zane start crossing the rope but the piranhas latch onto Dannis hair, causing her to fall into the water, where she is ripped apart and devoured. The others make it across safely but the rope comes loose. Jake ties the line to himself and goes to save Kelly. He ties her to him and lights a flare after releasing the gas from stored propane tanks. Novak speeds the boat away just as the piranhas surround Kelly and Jake. They are dragged to safety as the propane tanks explode, killing most of the piranhas.A terrified Mr. Goodman calls Julie, who tells him that they seem to have killed the majority of the piranhas. Goodman tells her that the reproductive glands on the piranha they obtained were not mature, which means the fish they have killed were only the babies. As Novak wonders aloud where the mature ones are, an adult human-sized piranha leaps out of the water and eats him."
Black Swan (film),Movie,2010,"Nina Sayers is a young woman who lives with her overprotective mother, Erica, a former dancer, and dances with the New York City Ballet company. The company is opening the season with Tchaikovskys Swan Lake. After forcing prima ballerina Elizabeth ""Beth"" MacIntyre into retirement, artistic director Thomas Leroy announces he is looking for a new dancer for the dual roles of the innocent and fragile White Swan Odette and the sensual and dark Black Swan Odile. Nina auditions for the roles and gives a flawless rehearsal as Odette, but fails to embody Odile.The following day, Nina asks Thomas to reconsider her role. When he forcibly kisses her, she bites him and runs out of his office. Later that day, Nina sees the cast list and discovers to her surprise she has received the lead roles. At a gala celebrating the new season, an intoxicated Beth accuses Nina of providing sexual favors to Thomas in return for a promotion. The following day, Nina hears Beth was hit by a car. Thomas believes Beth was attempting suicide. Nina visits an unconscious Beth in the hospital, and sees that her legs have been seriously injured, meaning that she will not be able to perform as a ballet dancer again.During rehearsals, Thomas tells Nina to observe a newcomer, Lily, who has a physical resemblance to Nina but also an uninhibited quality Nina lacks. Nina has hallucinations and finds scratch marks on her back.One night, despite Ericas objection, Nina accepts Lilys invitation to go out for drinks. Lily offers Nina an ecstasy capsule, saying it would help her relax. Nina turns it down, but Lily spikes her drink with the powder. Under its influence, Nina flirts with men at the bar and Lily as well. The two dance at a nightclub and return to Ninas apartment late that night. After arguing with her mother, Nina barricades herself in her room and Lily performs oral sex on her. The next morning, she realizes that she is late for the dress rehearsal.Upon arriving at Lincoln Center, Nina sees Lily dancing as Odile and confronts her about their night together. Lily denies going home with Nina and taunts Nina for having a sexual fantasy about her. Nina becomes convinced Lily intends to take her place, especially after learning that Thomas has made Lily her alternate. Ninas hallucinations grow stronger and her injuries increase, going as far as hallucinating herself transforming into Odile. On opening night, she shouts to her mother, ""Im the swan queen, youre the one who never left the corps!"", and she leaves. As Nina is late, Lily is prepared to replace her. Nina confronts Thomas, who is so impressed by her newfound confidence that he allows her to take back her roles.Towards the end of the ballets second act, Nina is distracted by another hallucination and loses her stability as Odette. This causes the male dancer playing the prince to drop her on stage, which  infuriates Thomas. She returns to her dressing room and finds Lily preparing as Odile. During a confrontation, Lily transforms into Nina. The two fight, breaking a mirror. Nina stabs her doppelgänger with a large shard of glass from the mirror, killing her. The body reverts to Lily. Nina hides the corpse in the bathroom, and takes the stage, dancing flawlessly as Odile. Amidst a standing ovation from the audience, Nina surprises Thomas with a passionate kiss and returns to her dressing room.As Nina resumes the Odette tutu and white swan makeup, she hears a knock at her door. She opens it to find Lily alive. Lily apologizes and congratulates her before taking her leave. Confused, Nina sees the mirror is still broken; but the towel she used to mop up the blood is clean. She looks down and pulls a piece of glass from her abdomen, realizing she stabbed herself—not Lily.Nina dances the final act of the ballet, which ends with Odette throwing herself off a cliff and Nina landing on a mattress. The theater erupts in thunderous applause while Thomas, Lily, and the others gather to congratulate Nina, who remains lying on the mattress. Thomas sees the blood spreading at her waist and shouts for help. He frantically asks Nina what happened to her. Nina calmly replies that she was perfect as the screen fades to white."
Repo Men,Movie,2010,"In 2025, advancements in medical technology have perfected bio-mechanical organs. A corporation known as The Union sells these expensive ""artiforgs"" on credit, and when customers are unable or unwilling to pay for their artiforgs The Union sends ""repo men"" to locate and forcibly repossess the organ - invariably resulting in the death of the owner.Remy (Jude Law) and his partner, Jake Freivald (Forest Whitaker), are considered the best of the Unions repo men. However, Remys wife Carol disapproves of his work, believing that it is a bad influence for their son Peter. At a family barbecue, Remy allows Jake to discreetly perform a repossession nearby, but is caught by Carol who leaves with Peter in anger.While patrolling with Jake, the duo discovers a ""nest"", a refuge for Union customers who have defaulted on payments for their artiforgs and are attempting to escape the country. Remy and Jake raid the nest by themselves, impressing their boss, Frank. He offers them the opportunity to become full-time raid captains. Remy declines and attempts to ask Frank to transfer to sales, but Jake cuts him off. Jake tells Remy that what they do is important, but Remys mind is made up. Jake suggests that Remys last job be a musician that Remy is a fan of. After helping the musician finish one last song, he uses a defibrillator in order to stop the artificial heart, but the device malfunctions, and Remy is severely injured, requiring replacement of his heart with an artiforg.Carol divorces Remy for taking another job, so he moves in with Jake.  As he tries to go back to work, he realizes hes developed sympathy for the customers, unable to lie when he tries sales, but also unable to kill when repossessing their artiforgs. Hes soon unable to make the payments on his heart and is in debt.  Jake discovers that Remy has not been repossessing and takes him to a ""nest"" with enough artiforgs to clear his debt; however, Remy cannot do the job. Furious, Jake demands he stay there until he gets over his inhibition. A stunned debtor wakes up and knocks Remy out.Waking up, Remy encounters Beth, a singer he would see while drinking in a bar with Jake. He takes her to a motel room and discovers she has numerous artiforgs. Breaking into the office, Remy attempts to clear Beths and his own accounts, but he is interrupted by Jake, who lets him leave. On the run, Beth and Remy leave for the abandoned outskirts of the city. Beth tells Remy of how she contracted various diseases and was involved in a car crash, and was forced to resort to buying artiforgs on the black market after running up severe debts. They begin a relationship, and Remy decides to document his life as a repo man with an old typewriter Beth found. As he works on a manuscript, he is interrupted by a repo man. Remy sets a trap and the collector drops through a hole in the floor. Beth falls through the same hole, damaging her prosthetic knee. Before the collector can shoot Beth, Remy manages to kill him.Remy sneaks into his former workplace to obtain scanning jammers he had confiscated during his raid on the nest. He attempts to force Frank to clear his account, only to discover that accounts can now only be cleared at the Unions central office due to his earlier attempt. Remy and Beth attempt to flee the country at the airport, but security is alerted by bleeding from Beths knee. A fight with airport security ensues. Jake arrives, but is on the other side of a security panel and watches their escape. They go to a black market doctor to replace Beths knee.After the procedure, they are stopped by Jake who tries to convince Remy to rejoin him as a repo man. Remy refuses, and Jake reveals he rigged the defibrillator unit that caused his heart to fail, so Remy would continue to work with him. They fight, and Jake knocks Remy unconscious. Beth awakens Remy, saying she stunned Jake as an organ repossession raid is underway. They flee to an underground residence where Remy is subdued by a freedom fighter (Yvette Nicole Brown). Later Remy decides to delete the accounts of all implant clients. Remy meets Carol and Peter on a train one last time, passing on his manuscript to Peter.Remy and Beth break into Union headquarters and are forced to fight their way through the facility to the Unions database. Using Beths prosthetic eye, they enter and seal themselves inside as Jake and Frank arrive. The servers only interface is an organ scanner, requiring Remy and Beth to cut themselves open to use the scanner internally on each of their artiforgs, clearing their accounts. Frank and Jake enter the server room using an artiforg from one of the slain repo men, finding Beth near death and Remy attempting to scan her heart. Jake is ordered to kill Remy, but he instead kills Frank and helps revive Beth. Jake tosses two grenades into the artiforg drawer of the server, with the explosion destroying the mainframe, wiping the records of everyone who has an account with the Union.Later, Remy is seen on a tropical beach, enjoying his freedom with Beth and Jake. His text has been published as a book, The Repossession Mambo. While Remy talks to Jake, he notices that Jake suddenly disappears, leaving Remys book on his chair; then Remy sees the beach flicker with static before returning to normal. It is revealed that Remy is in a coma, having sustained severe brain damage when Jake knocked him unconscious. Jake has paid off Remys debt for his heart and also paid to link his brain to a neural network, allowing him to live out his life peacefully in a computer generated dream world. Beth is unconscious, and Jake says he will take care of her; he then says a sorrowful goodbye to Remy. The film ends with Frank delivering a sales pitch for the neural network."
After.Life,Movie,2010,"Eliot Deacon (Liam Neeson) owns a funeral home and talks softly to the corpses he prepares for burial. Middle school teacher Anna Taylor (Christina Ricci) attends the funeral of her piano teacher where she meets Eliot. That night Anna argues with her boyfriend Paul (Justin Long) at a restaurant. She drives off in a state of distress, and has a traffic accident. She awakens on an embalming table in the funeral home to find the funeral director, Eliot, cutting off her clothes and telling her she has died. He tells Anna he has a gift and that he can hear the dead. Eliot has a collection of photographs of corpses whom he has helped ""make the transition"". Eliot injects Anna regularly with a fictional drug called hydronium bromide to ""relax the muscles and keep rigor mortis from setting in.""Paul asks to see Annas body but Eliot does not allow it on the grounds he is not family. Anna unsuccessfully attempts to escape several times. Eliot tells her she must let go of life as she had not really been living anyway. Eventually, Anna escapes and finds a room with a phone where she reaches Paul, who hangs up thinking its a prank. Anna comes to believe she has actually died when Eliot lets her see her corpse-like self in a mirror. One of Annas students sees her and alerts Paul, who begins to suspect she is still alive.Annas student Jack (Chandler Canterbury) visits the funeral home and Eliot tells him that they share a gift, the same as Jesus, who raised Lazarus, and he offers to teach the boy more. The boy accepts and is later seen burying a living chick in a box.During the final preparation for the funeral, Anna asks to see herself one last time. Eliot holds up a small mirror, and while she stares at herself she notices her breath condensing on the glass and accuses Eliot of having lied to her about her being dead. Eliot injects her one last time and she slips into unconsciousness. At the funeral, Paul places the engagement ring he intended to give her the night of the crash on her finger.After the funeral, Paul drinks heavily and behaves aggressively with Eliot, who seems to taunt him and encourage him to see for himself that Anna is really dead, telling him there is not much time. Meanwhile, Anna is shown awakening to the sound of earth being shoveled onto her casket. She cries out and desperately scratches the satin lining of the lid. Driving under the influence of alcohol, Paul rushes to the cemetery. They are shown embracing and Anna tells Paul she has always loved him. Paul asks what the odd sound is that he hears, and Anna explains it is the sound of Eliots gloves and scissors on the table as he prepares Pauls body. A moment later, he finds himself in the funeral home prep room with Eliot standing over him preparing his body as he did Annas. Eliot tells him that he never made it to the cemetery due to a car accident which killed him. Paul protests that he is alive until the moment Eliot inserts an embalming trocar deep into his torso."
Father of My Children,Movie,2010,"Grégoire Canvel is a French film producer who has his own film company. Despite his luxurious country home, apartment in Paris and film company he is drowning in debt. Grégoire continues to take on more work despite his slate of current films continuing to rack up costs. Upon learning that he is 4 million euros in debt and that his catalogue of films, already mortgaged, is only worth less than a million euros and that his bank refuses to extend him any more credit Grégoire burns his bills and then shoots himself in the street. In the wake of his death his wife Sylvia attempts to honour her husbands memory by completing the work currently in production. However her attempts fail and she is forced to liquidate the company.  Meanwhile, while waiting for her mother outside of the production office, Grégoire and Sylvias eldest daughter,  Clémence, overhears people talking about her father and how he led a double life and had a son from whom he was estranged. While Sylvia is in Sweden trying to secure funding for one of Grégoires last films, Clémence digs through her fathers papers and discovers he did have a son named Moune to whom he sent money. Though she meets with Mounes mother, Isabelle, she ultimately does not meet Moune himself. On the day the company is dissolved, Sylvia and her three daughters go to Grégoires office one final time. Afterwards they leave Paris and though Clémence had wanted to visit her fathers grave in order to say goodbye, her mother tells her there is simply no time. In the backseat of the car Clémence begins to cry as they pass through the city."
